"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88"
"WSAF~pr_end_anomaly_pct",0.0526022381769307,0.000322139632746873,-0.0493193806187402,0.0113841724887117,-0.0345762661212225,-0.0264797530498533,0.134071038245542,0.151852850283546,-0.0320383086990522,0.120530375397334,0.0634030607523411,-0.0992017871988346,-0.11784831203342,-0.0114374989825484,0.037554235692148,0.0396213134618506,0.0969002583615293,-0.0707966031995888,-0.149445399873754,-0.0478457292526636,-0.0751405343308852,0.0309433473704355,0.0812462411624931,-0.0665890265657085,-0.120057610676122,-0.0294201458783231,-0.0344886049507928,0.236421395308215,0.00191249028281676,-0.0645417804662423,-0.0138558983130218,-0.215318718020618,0.0543869394638463,-0.02993055469893,0.0440663298321561,-0.0401215715174191,-0.0220659713626083,-0.0652426136962802,0.108692114770124,0.18285551346989,-0.0859754562436658,-0.0162033580818635,0.0152749825464422,-0.0329019947080599,0.0135514904316103,-0.0460112290236482,-0.0827017480119303,0.0227717957272202,-0.0299047595910575,0.0950855948963634,0.118939640912876,-0.0209194277344312,-0.0279948406256789,0.122681564342656,0.0342579430852577,0.00615866880997832,-0.0780210261306852,0.0252768939296431,0.149731151475256,-0.0252559406219715,0.0825482080780995,0.108350894042845,0.0223623342038307,-0.0288402995992435,0.141542146604619,-0.0555660495800046,0.186184524595934,0.132405137088949,0.0587211371442509,0.119504759616314,0.0475017355167809,-0.102477811010397,0.100716060565293,-0.0240831520617828,0.0469228646387933,-0.135894219266453,-0.0952665370665452,-0.0176673773080011,0.0184758353038634,0.0291648622275054,0.0164983626074073,-0.0095333699725861,0.0629903682165722,0.0207245163367477,-0.0148911765237904,0.013161499378827,0.091114061762971,-0.0241707630351066
"WSB~pr_end_anomaly_pct",-0.0589339567337233,-0.0131405924401197,-0.104481432664745,-0.0721572759988888,-0.0696368974802999,0.0210189059514657,-0.0804181222036827,-0.0818091325343727,-0.0328423244427193,0.08996167595054,0.0258666131331095,0.0958170472127201,0.0835341906115927,-0.0278292396539748,-0.0500582022111696,-0.0654568746602533,0.0639218741320574,0.0708966270344559,0.0801602354019546,0.00860525550622234,-0.0118425964388805,-0.00872114350810714,0.000342438471259209,0.126317064487068,0.0275217142706604,0.0173395221498055,0.0219053296677454,-0.0625112754819752,-0.0585393717368078,-0.0797762396043895,-0.017080321204033,-0.0393804525967386,-0.0465708939688399,0.00630273927806089,0.0610039034174892,-0.0900578798036824,-0.131941939978963,-0.11940158656268,-0.0727050558165255,0.0819903297334879,-0.0801668324580567,0.00989884853744234,0.0305865023064215,0.0326416603576877,0.0322392413278206,-0.02988020921084,0.0121413418819315,0.142979979064684,-0.059758410760045,-0.0689027101396031,0.0386841723636368,-0.0538590828622756,0.168669772753489,-0.0484284024856262,0.0873403364470628,0.0724446042522028,0.0809708241562389,-0.0963188351161944,-0.0169907709673758,-0.0645939630516006,0.0522331044866951,0.0242150923691546,0.10378283701295,0.0644377113384085,0.0167232914322015,-0.0456891758369056,0.0555565082562761,0.0134147238160639,-0.126009525655763,-0.141941696406603,-0.022547110623003,-0.0552613989490596,-0.0470301059335433,0.0267466145961852,-0.0880641563788602,-0.0938589001761726,0.0156678947074417,0.0576299050584367,-0.11081495996414,0.0863136231778356,-0.00250505766766605,0.00305337237016736,-0.114012126916586,0.0541743777754638,-0.031332557660599,-0.0739754267675825,0.041062723988233,-0.0286779635002062
"CAR~pr_end_anomaly_pct",0.0614949186404307,-0.0318853775469659,0.0127981623884343,-0.140968960197833,0.0688092562757732,-0.00787205642159518,-0.041082217497231,0.0230702008596802,-0.0976981834387067,0.0589005113952005,0.0448883120772507,0.00834797112012054,0.0962354203692674,0.0225959479107352,0.0394639596719301,0.0497546391637163,0.00457988832775993,-0.0769397452578102,0.0685313306668985,0.118113645294593,0.0454279449108486,0.0265250656881618,0.0170787088252601,0.0740366802415586,0.0639540071736678,0.040819927295923,-0.0676712231587539,0.0610282319901242,0.0160012267390456,0.063426431377541,0.162145900335501,-0.0238317225951627,-0.02306158512506,0.0526684459462821,-0.0138262142080427,-0.0289509605678242,0.0357374262099279,-0.0211203788591715,0.0500453608222765,0.0169328620272027,-0.0709174672117617,0.0305022363060979,-0.0234936489294356,0.0339008612845389,-0.0101887241429525,0.0590907812576572,-0.159072567255118,-0.0339602199640098,-0.132145454887364,0.148747660752715,-0.116805328097399,0.00987749750146705,-0.048371971521868,0.00266106532209268,0.059512418157392,-0.0495818353399338,-0.0200277590547986,-0.0175609297080023,0.0863138302057812,-0.148882061026406,0.0479226560044161,-0.0502908526911521,-0.0285244896503493,0.0722204445577703,0.0119840379065543,0.0473426112856808,0.0311406952324524,-0.0529598310227127,-0.0450889297363325,-0.190299925821448,-0.102645848421414,-0.0127957329374165,0.00830340704612747,0.0322227368204053,-0.123982230844279,-0.0743758067792567,-0.0518161845601374,-0.0700946768382566,0.134626750436994,0.0272506989533807,-0.0980709349666343,0.0776327299417156,0.155490787517787,0.0817280357381127,-0.0514322614796693,0.112478325725603,-0.029901661789672,-0.0349446914001636
"MED~pr_end_anomaly_pct",0.0567703091716635,-0.0141179739512849,-0.0202028124619884,-0.178816848660939,-0.00933178287133188,-0.0551078666548034,0.0127487937803057,0.0399849195126546,0.0131010719219902,-0.0234025976775416,0.0127362073191501,0.025212093245526,0.0368022370746924,0.0125543275776222,-0.0822126760843561,-0.0603794172691682,-0.0218777933943392,0.00918763781166243,0.0351033078212815,-0.0155773677850955,-0.121601212808304,0.0303803580534524,0.0903363344572176,-0.0660981358488102,-0.0435080070097893,0.0475902100819438,0.00458872021481907,-0.111878748318818,0.0881687917921002,-0.0579496723655571,-0.126266125980203,0.100422127626832,-0.0176291310225544,0.0189355436164394,0.0907529652397202,0.049124232824148,-0.0623239053565934,0.0367187440239598,0.103484419878012,0.163894915304472,0.0929269035958938,-0.00883482927817743,0.0437172530972669,-0.0958013415516493,-0.0624035432125859,-0.0374982604093796,-0.0576872736842608,-0.197338600558491,-0.169335795599556,0.150372188238004,0.0218423871941849,0.0881682420884942,0.0992079385775596,-0.0396655402976949,-0.0768567071108089,-0.048490363223184,-0.0761545048796685,-0.0322814372988398,0.0521579524577886,-0.0727624069315141,0.0737862939376166,-0.0463033071713168,-0.0338302697350732,0.185418535973274,-0.0767147055873824,0.0159312440037763,0.0251346059025666,0.0452024174592607,-0.0492598977183938,0.0579752560051176,-0.078125796294046,-0.032770630411592,0.0496317764248467,-0.0918256415611459,0.0216286049381287,0.0144980131987086,0.0233445879638445,-0.00529253724167338,-0.157566056154166,-0.0353500927556504,0.0330722547594389,-0.0200804832659119,-0.0324220936969663,-0.159444828661768,0.0617032611467216,-0.0899558394929842,0.0336842133909898,-0.0230791525071941
"SEA~pr_end_anomaly_pct",0.0258467055327949,-0.0318571771235346,-0.129840103938917,-0.00659966175566501,0.10070932689221,0.0765344679593996,-0.0255937255494923,0.0611792202640419,0.0531490584085317,0.112448452845268,0.0728105224180673,0.0340641657494984,-0.0378791946229159,-0.0239539345715161,0.0386874020231803,0.0815366913155177,0.0150830299148372,-0.232281071707789,0.0590361939541119,0.0218565193183981,0.107821737869925,0.121112423801883,0.0819676859829128,0.0733528810279961,0.201367731066366,0.0884701850449228,0.143022215825993,-0.0147890058081432,0.129612359620499,0.0471453764798834,0.0195241076351407,0.090775538540989,-0.0207346309243486,-0.190328592653448,0.0901172714379604,0.0329387128646944,-0.144640563112539,0.0106906768361344,-0.128799318778682,-0.0858446551878988,0.0270883327039755,-0.0127490106276381,0.0826931794124114,0.153499569813937,0.117860993833903,0.0190528390915286,-0.202597876105215,-0.0110945262913803,-0.115022742479242,-0.0611380636568452,-0.0849116898277394,0.018729659416479,0.0767053360238745,0.134267428082968,0.0791575718951804,-0.038440214558639,0.0648195246444984,-0.0911095359344087,0.0118120122623248,-0.0045674498877224,0.0533888517960678,-0.0345589601520283,-0.0308117517096075,-0.070843936116748,-0.173991290245535,0.0768889698730696,0.021102451606402,-0.0522775180831062,-0.0574360072904934,0.00736357229724982,0.0271384386716864,0.0438734196354471,0.0777704462337357,0.0732756538652816,0.066167599475011,0.0867276135027296,-0.0963420257081721,0.0114340673624822,0.0269542481706011,-0.0301125314274151,0.0307908216721821,0.0337238503155757,0.0133823045118015,0.043496741496829,-0.0161023083798483,0.0118914455347303,0.0616537085242521,0.00745344502036288
"ARP~pr_mid_anomaly_pct",-0.0509443882894472,-0.0059678676361501,-0.0637398171430214,-0.0276384308629983,0.0952289723421421,0.0405087856393057,0.0853654012184616,-0.0393931973915326,-0.132979494021333,-0.10705105983879,0.0425065554372429,0.0250291866938009,-0.0753328491225384,0.028891076851118,0.15516915718472,0.0192912752140967,-0.0846179936528033,0.149436507658505,-0.0975203241627791,0.0298635558459102,0.144967636454811,0.133342740360012,-0.179252086120042,0.000866829288999789,-0.104273038903011,0.0126448432898662,0.127922466051589,0.0378623650008209,0.0291378486386961,0.177980891608017,-0.0253783840345279,-0.131558815775681,0.0360689781197569,-0.124411810273395,0.00609869301240242,-0.12290223251745,0.13089529522859,0.132023190395131,0.126128684403026,-0.116811664191017,-0.0130916469993075,0.108912754058655,-0.0111794154061414,-0.0236262601329206,-0.0020151219898522,0.176015552294178,-0.11486253773971,-0.108475330861262,-0.127042314539657,-0.0630570136840566,-0.00187291008860276,0.0179991084980582,0.0683039944600135,-0.0883420231766683,-0.0786975207833904,-0.0856034258016093,-0.0343721036332445,-0.0593341245101766,-0.0861132677332944,0.0430018990683279,-0.0784294434517057,-0.0288611961479977,0.112451907822211,-0.0720618076255518,0.0181713891588072,0.00884162353250372,-0.0620269854446132,0.0881508976927454,-0.201809743616504,-0.0559654996347169,-0.0268836877393981,-0.150985689876193,0.0526872000134952,-0.0994884943438088,-0.0651380024459863,-0.050296562474074,0.0216019302394849,-0.00465500770601075,0.0192003037734559,0.02277979471632,0.00966128372600678,-0.0712516667604321,-0.0113315834276566,-0.0606648360793148,-0.104766134732932,-0.0547463878978885,0.0669925534712403,0.00229814136830475
"CAF~pr_mid_anomaly_pct",-0.0194036651496319,-0.0482519999622517,0.00620466565939855,0.0776406795131903,0.0425759756989333,0.0113869790127309,0.0166844323531533,0.168882140632751,0.0803620203436107,-0.12318142058781,0.174307694289271,0.144316780635439,0.0596904460399581,-0.119053968676684,-0.0293726565816267,0.0249672885000038,0.152306169305209,0.0546957567016312,0.0572233270176731,-0.124039801138024,0.0876273816727919,-0.00604624697019693,-0.0171742931978169,-0.149980460261722,-0.0755225765560946,-0.0974283105910417,0.16290680835653,-0.0907286948050611,-0.00935652836579539,0.0740647625092488,-0.0279426391115328,0.115637072420701,0.0160747115449441,-0.0847930793458557,0.081744663010674,-0.0375524748806591,0.10834486245592,0.084943489701071,0.175379970042132,0.0351742433421124,0.018450740804612,0.0781042129420098,0.0697980138284345,0.0428524411601938,0.112734952475094,-0.0120660213091575,0.156951024443426,0.127948968475073,-0.046066991673917,-0.0514480986051352,-0.052124757465292,0.124185867591329,0.0560353878529407,-0.0980570299692475,0.068520908928835,0.165385936246041,-0.0143674482100462,-0.0337299205809532,0.0756263609084743,-0.066457678453698,-0.00555922402635394,-0.0662637431237385,-0.137469291953499,0.0262996992824457,-0.0243315900832541,-0.16583235283721,-0.0375361099289121,-0.0656666934109164,-0.0803386210378984,0.0769069665008014,-0.0265791943296343,-0.0262257833959127,-0.0270683978577086,0.00702680438061958,-0.128117241402927,-0.113892088200315,0.043979728348953,-0.170812006962977,0.0233804230876778,0.0488309207315273,0.0967144315941986,0.109581421093962,-0.0130294874665478,0.1009500196788,0.057195292969451,0.0998125535277771,-0.00220822710573713,-0.0470255427356535
"CAU~pr_mid_anomaly_pct",0.0095198665744933,0.000260258689374002,-0.145603428846899,0.0889390836477323,0.0687194733791274,0.0188495004045017,-0.0665535538350089,0.0330834694743314,0.0189213718251048,0.0919720680259635,-0.0829881942353181,-0.0705807766283315,0.00452184438665508,0.199537198504967,0.0181348631671449,0.0421853584969787,0.106844389809207,0.0645453736302919,-0.169994437908307,0.0749024047199553,-0.189892697817644,-0.0202874662310675,-0.0179031779301841,-0.0178900022938246,0.0853356688332644,-0.0648131649820305,-0.0075459710512626,0.0661736627317605,0.0715327433272915,0.0486682170303621,-0.0568949228877494,0.0320022866095939,-0.100893147363019,0.0439278186724358,-0.000774209224804548,0.077344098141265,0.075154242748274,0.0264067663951754,0.0601850377847822,-0.119866118500662,-0.0176720700505425,-0.0330952705070154,0.000704040051982025,-0.0373753957569309,0.127577651486055,0.0929428988687548,0.0404894796066089,-0.154194190039348,0.0226288942817047,-0.214715896281625,-0.0200070729026766,0.00367995709243374,0.124090409820043,-0.0107984661440206,0.217712158131965,0.0255302988348813,-0.102186214150192,-0.0515786834536452,0.154563422791,-0.023077370277088,-0.0909031655479359,-0.0437987202502806,-0.0036978436271133,0.0347497331736758,-0.09069173168579,-0.0732728248743584,-0.000820453264095102,0.119453482155799,0.0733413084812745,-0.0711372929564691,-0.0594557880983708,-0.0186862222514033,0.0379594963632417,0.0512184412713383,0.0932705199555785,-0.0994810260160981,-0.0569448728449344,0.0641494458214695,-0.0184773581615185,-0.00539314798161318,0.174610393718718,-0.00541379409526705,-0.0297012122182963,-0.0224717190538457,0.0571363377808748,0.0462969750740885,0.0110383935056385,0.0451000890522124
"CNA~pr_mid_anomaly_pct",-0.0106565615894356,0.0154989301822662,0.0850434832215172,-0.0777754205436027,-0.06813054987043,-0.134201939928974,0.0414363118467207,-0.0625400137780286,-0.0641932512694514,0.183222430373225,-0.00195685559387759,0.0223556462620833,-0.105026628259694,-0.188437008133062,0.0311299182990406,-0.0419388433738432,0.0548659904055533,-0.0134387740265311,0.131638106170414,0.0228952666309038,0.0313812047593463,0.0528223698671364,0.0436720958552383,0.0135256763770311,0.126897644670838,-0.224724684032988,-0.041859257937257,-0.0299581475620987,0.105037624414021,0.0541176336584709,0.0224371727367524,-0.0991165045637593,-0.00872843142080836,0.0392132770671826,0.00372315894214684,0.032612610489462,0.0456114137062959,0.237618997126032,-0.0274045616981884,0.0130978253898484,-0.0725958909972689,0.0101743296002955,-0.267652785948962,-0.141639729306039,-0.0943128889015643,-0.0529442754002411,-0.147824237455088,-0.0903854342443821,0.250080807415214,-0.171398743589574,-0.0708545737418191,0.167072000151398,0.0640555147786415,0.0228007057603046,0.0215530935660139,0.202326119413912,0.0701455716837059,0.0823041058223609,0.104554289414374,0.0286388145564643,0.176184464676785,0.0987597555603959,-0.0481670513741563,0.0750695576633409,0.0104517545062544,0.141447564029022,0.00183732276091189,-0.0212515093735323,-0.195913223749362,-0.0036033323821883,0.0780239788336736,-0.0579154323126756,0.0486083318007233,0.0109883039731451,-0.00280593281604348,-0.0916175861609407,-0.0587199705934399,0.00483552708080631,-0.056370395398268,-0.00142452959632926,0.0604241453577121,0.0193532703133802,0.0681053507430059,-0.000354350953154304,-0.0239051695001832,-0.0133797534957924,0.0382910025985908,-0.00219035753932965
"EAS~pr_mid_anomaly_pct",-0.029033988336545,0.00976365961431293,-0.0114959202031732,-0.11597235500063,-0.0834519480826243,0.0369215039898027,0.0383363815355796,0.0593041514076105,0.09475426614429,0.159032501851334,-0.140791184950842,0.0634271538270864,-0.117755985636488,0.00876171652020359,-0.0144061429575787,-0.0117877764083764,-0.0853146334519053,0.0582811987077871,-0.200637380501588,0.0725527872943691,0.245729183099236,-0.018645518900136,-0.0241961932929662,-0.301961950654341,0.0676117589597454,0.0507644402932877,-0.00902626566418307,0.120426511994038,0.0239791051511681,-0.0280921297407572,0.0713484043040253,0.0629136913096326,-0.107354704344167,0.141737927814158,0.0564158897148685,-0.082286585547801,-0.117189875433893,-0.0852761441568151,-0.120572650947171,0.0221451501649701,-0.0834130761482968,0.0726131459945369,0.0840912466489254,-0.00696864315922936,-0.035036948698423,-0.0714998244340618,0.0716464589024171,0.0495635236692419,0.0411616262010904,0.135315957477432,0.0164703378470756,0.0570370067968094,0.122585946091609,0.0623103521677581,0.0655706188863371,0.146765468361773,-0.02871309002353,-0.0840605301897634,0.0490787856960801,-0.105309965714547,0.0343670632852205,-0.0105721107789623,-0.0815399142166962,-0.0146447196582876,0.028999903022739,0.00323215717601296,-0.129830026738978,-0.0420731041066428,-0.0301558618216333,0.0522838906647661,0.0418566619459926,-0.00819554621580224,0.0743691210927759,-0.0112505919339022,0.00872381212231142,0.0673169490306241,-0.0149134987729461,-0.00469240581492372,0.0691138744314131,0.0770982818626138,-0.0304267820511217,-0.0350113235778415,-0.0128390755439883,-0.0667639712551201,-0.0224971380028402,0.0426830291690096,0.0046235813322911,0.0781021719399294
"EAU~pr_mid_anomaly_pct",0.017725842494808,0.00402976626585527,-0.110537598123863,0.0549529398256959,0.103987657107427,0.110073675930859,-0.0508743947029384,0.112743830795881,0.141731846416454,-0.00799174932671621,-0.0647196867275167,0.01585921101839,0.0155311015968048,0.100622619102782,0.00637325327901696,-0.0659215056843323,-0.0736072329534969,0.102943963859366,-0.101477561071698,-0.103546283315973,-0.0547606166988311,-0.0577795292663487,0.0362054686798729,0.0476018560793003,-0.0749456112742172,-0.011508329775754,-0.000592142905563658,0.140042669613642,-0.0313157673911668,-0.10318068944947,0.0619743411755835,0.0649584384271664,0.069005134878211,0.150189474784592,0.290689613073895,-0.151106616864494,0.000102097958895758,0.163199932588067,-0.0506622983603527,-0.0199318834990361,0.021381630622931,0.0409801814296963,-0.100968095376754,0.10077027579356,-0.0374903863277105,0.145417238954192,0.112546260701878,-0.065743969092938,0.111782531822983,0.0979735263958517,0.058207019888721,-0.0267119688519121,0.0351595598062714,0.129447993327526,0.0184248078582608,0.0495094819784262,0.0897708968759128,-0.0294355301931073,-0.151228135290435,0.0118029518102244,0.0542760860798238,-0.0775798978328983,-0.0769252697275273,0.0235517806369869,-0.00494292434604802,0.0320162002809359,0.0440956471474719,-0.0429887493286219,-0.0523587219824803,-0.0302322383027293,-0.0324019031713242,-0.0293351606783819,0.246510111660646,-0.0199496321665576,0.0343294108784467,-0.114838850192939,-0.0100195010728277,-0.0647337718803976,0.0627438291412148,0.0102962391384045,0.0955229575515245,-0.0385503673737218,0.0130551027315459,-0.0278671594592466,-0.0173320703613678,0.045758052474417,-0.0553063095100982,-0.0476881616691059
"ECA~pr_mid_anomaly_pct",-0.0750023254883448,-0.00382800337451762,-0.0083425500905429,-0.118866843497459,-0.0355253423135204,0.0327346235432774,-0.00413246462927155,-0.026960068093346,0.0185124061018375,0.000422540728226846,0.0509864252608717,0.0916452872446584,-0.0839470099279453,-0.00522593144820542,0.00779093127655561,-0.0292691866338697,0.0295560555318538,0.0227925018073537,-0.152665671543973,-0.0212289702323705,0.0313684548555282,0.0327021940245731,-0.104165442978826,0.077559465064194,0.0762010665203201,0.0523597457134861,-0.0171557070657214,-0.0596986039706738,-0.154171654198909,0.0417880028138226,-0.0302145574027926,-0.0515155839941991,0.0695313269078062,-0.0608419620097734,-0.0084638023428536,-0.0936021038359377,-0.152029700942651,0.0122365894848091,0.193772029428851,0.104528977261418,0.0915791356697288,-0.196919144901311,-0.0380809769789969,0.016133965330093,-0.076438045012665,0.19997266779354,-0.0749578296355032,0.00020020672389398,0.0927583644989592,0.0186171549911566,-0.05131397838334,-0.0619836920952995,0.0815757100449416,0.0984081665234825,0.0293172643026236,-0.0667712669925312,0.032206419658168,0.0687450127532517,-0.0425920357984146,-0.132038517514067,0.0716102176356932,-0.00224111784334029,-0.0566163363550712,0.0510092530361582,-0.069613433971053,-0.156486773010289,-0.0945597647345555,-0.0701468169621066,0.0533330247206982,-0.103563328202879,-0.0702574482977688,0.0263044600906631,-0.145553763030608,-0.0550507701169219,0.014494057505308,-0.0535365815358721,-0.0562393423250735,0.18341633000544,0.0478682175621869,0.144859759073885,-0.0674332285537076,0.000146571821131213,-0.0275044870341125,0.0219521327609981,-0.0298560540024479,-0.074112705499364,-0.0317606142246968,0.0162042803419912
"EEU~pr_mid_anomaly_pct",-0.026614762085716,-0.0109651466629596,-0.134577013596221,-0.125293836108535,0.0353518993052487,-0.0143863658409372,-0.0510702778535175,-0.0140146557095103,-0.0598226416095882,0.0419630359823914,-0.125618364558351,0.00756714843947477,0.124735028587326,-0.079077003908108,-0.0511942417476274,0.0906833512792187,0.142750853014042,0.0394737900063988,0.00900414518360324,0.0421175564899815,-0.00596212232568177,0.0449104216673168,0.035314982400302,0.0934093496944448,-0.107940833224281,0.0524131352634646,-0.0349412796567346,-0.0134497278684956,0.0412460124476747,0.079244506051821,0.0451445002920194,-0.0769575192226822,0.061919930602144,0.0160757146121257,0.11417871923335,0.0410327607532639,-0.0748430916278253,0.263314193580996,0.0913156209491973,-0.0964239792214611,0.0189456537762256,-0.0166786779833242,-0.00828744681666181,0.0604888711132869,0.0665948911893472,0.00400602770049222,0.0903947646177221,-0.0345151449250327,0.165306423908386,0.0371199291650037,-0.0717018029361394,-0.0450440249171015,-0.0441619914110033,0.109684933717477,-0.0637471502167,-0.0945210373676987,-0.026223593790918,-0.0195046532174773,-0.0427021058720242,0.0217195406169511,0.0569219386216822,-0.0620005482015261,-0.0544539217225635,0.0236176053837501,-0.00303118226607546,0.157079968099463,0.0159849129197345,-0.110892821507995,0.0899382363022298,9.05657986742834e-06,0.0808535752948039,-0.0898904564254804,0.0602874910467583,-0.0130695319627219,0.0340339435441547,0.0534045344546978,0.114609187684943,-0.0942515780928801,-0.0532831928161368,0.126180100306709,-0.125671424598956,-0.0119416037625965,-0.151948302242601,0.011064818396945,0.0136698255603829,-0.0531214810095199,0.0102045038586241,0.0299603110857268
"ENA~pr_mid_anomaly_pct",-0.0440296393503363,0.0545435474687837,0.0345106086207262,-0.0984900413819179,-0.0281619617758344,-0.0622581322267451,-0.0465996447255662,-0.0653396184733469,0.0145042542964615,-0.0124393636389699,-0.104362732129874,-0.0376583783098449,-0.198374265928185,-0.0874761129255653,-0.149597056100754,0.00686939786648544,0.00487249871558491,-0.0299372752285333,0.0282010210345401,0.0993769523910135,0.0474072784664412,0.0830569639699008,0.152077545181613,0.108340996229172,0.0424042923147074,-0.167475960542043,0.275508731034609,0.0330049554684704,-0.0520498607372979,-0.0373102468440933,-0.0522399986813947,-0.159849027768701,-0.105712724587843,0.0341989988460744,-0.0468312846643863,-0.00136197600281456,0.126593941398858,-0.0537378185092544,-0.0890314040669078,0.0839609395994782,0.0995805661651964,0.152062792053335,-0.152020255514172,-0.0827562373135944,0.0448516103442757,-0.0112336991794814,-0.0267820271927834,-0.0324974399504154,-0.0518344682044884,-0.000673254467799047,0.174394261161618,-0.137210090208517,-0.0146844001729439,-0.0406306271361731,-0.018162291342845,-0.109924787603852,-0.066618487664022,0.131115399734328,-0.0600015102569314,-0.0413679578008469,0.00014175027829197,-0.103181350613792,-0.0370178943616417,-0.0479424041632045,-0.0292310522575669,-0.241530940786538,-0.0870844244898719,-0.0818974113261467,-0.13869653961108,0.0434996354163986,-0.0914106937429129,0.0528561237445557,0.0862833243328019,0.0552484656097537,0.0103243158441531,0.0179896022144011,0.0498396212916273,-0.095110367573753,0.0908795058409862,0.0389408888009748,-0.032720475369212,-0.0909492194351522,0.0649684070945928,-0.00300916578776281,0.0774676808149761,-0.0322183966846889,-0.081287963913805,0.069203585490902
"ESAF~pr_mid_anomaly_pct",0.0282685306587019,-0.0566101858659676,-0.087891400601109,0.0462974566853176,-0.0138229993080239,-0.0219614598911984,0.104261047151929,0.105621109074199,0.0401185683353644,-0.000130549372647174,-0.0268667579245755,-0.197212147361477,0.0231461818758871,-0.00872649264762746,-0.00952299705048744,-0.0563266482268488,-0.0787537694930452,0.152761205187992,0.153245096521695,0.0155678092517883,0.0768417833922222,-0.135143229175321,-0.192879169416276,0.0996018003294541,0.168525243837984,0.0185959469781002,-0.0390088506014783,0.226769043384908,0.0428332280238156,-0.0737506758520649,0.162637563345157,0.00181100779085444,0.0579285805430069,-0.295422953646374,-0.0926441450685426,0.138900503745344,-0.222983945271128,0.0284354956895882,-0.0816123631537136,0.108189041472991,0.135812785133411,0.104955104848208,-0.0930671002076425,0.0066326881020556,-0.024819938135173,-0.0820326688946697,0.169859413902072,-0.0749983836053298,-0.00399929061832232,-0.071245407544872,-0.0314036739483827,0.05947285045427,0.138233605654271,-0.0370339690137667,-0.163425398933095,-0.0678505349212527,0.00445793960400425,-0.130723342957874,-0.0207153493001313,-0.0634135369639459,0.00925192151985705,0.108619306963657,-0.00416941672355598,0.0047573737360888,0.0635494705371818,-0.0562255417320379,0.0260510931406664,-0.0104414074747727,0.012632973157069,-0.0367474429836876,-0.0411126035304681,0.0425061896034903,0.122891106180297,0.0265052893832731,-0.162250716937047,-0.0436492068428612,0.112165239144055,0.0051653870525876,-0.0722109684794176,0.0360364098089535,-0.0578317301971583,-0.0125410097791489,0.030871073374591,0.0205882796163771,-0.0378879307111503,0.043701785542376,-0.0727138221462565,0.0940386908430709
"ESB~pr_mid_anomaly_pct",-0.0614460208534676,0.0144265084227421,-0.0800629729995065,-0.123441451366639,-0.0506711706561159,0.0201767336925807,-0.0857884297907154,-0.00466862550217545,0.0670047372760685,0.0784193510942844,-0.013207058631366,0.0659373296737835,-0.000121526282118645,-0.0060434888211432,-0.0081228114847759,0.0797323469971661,0.0102371647543051,0.0607385185715275,-0.0116837193153015,-0.0567380026614211,0.0165722591015199,-0.156330311199364,-0.0694863265094978,-0.065132888457309,-0.0173862311426555,-0.0481365170416102,0.0140823104644296,0.0285263744195055,-0.101712308805631,0.00358607479330938,0.0538360130295164,0.034752374260124,0.107463637932989,0.0956751886071268,-0.136680704358607,-0.0467124440329266,0.0347166425529269,0.0215853806128749,0.0800176597567019,-0.024071331134133,-0.0481926690499429,-0.0226064920611011,0.0429904374820916,-0.00783889802089308,0.0115142211647838,-0.0295350178037464,-0.0969035741767786,-0.1273137394847,0.0566872319406013,-0.0918562574516238,0.112151213256735,0.0504912226588304,-0.00891104113512824,0.107726088724685,-0.0420115076250875,-0.00372588550256822,0.0415646671808531,-0.0199208015077795,-0.0828661606391271,0.193417121735788,0.0182983103084966,-0.145691544433654,-0.0326131909326038,-0.0473177249734407,-0.0321418908010989,-0.0489895397928788,0.0305526577109021,0.164297373394434,0.0248739278771506,-0.0514666079596707,-0.00489199945362082,-0.0456791364789017,-0.0141223215186263,-0.0725919790492855,-0.068393130741163,0.0141491302173231,-0.0460621818708196,0.0824663601782834,0.055953129127943,-0.0191648837864314,-0.0587935762443274,0.0517550599289457,0.0750769184430472,0.0208213693243085,0.0565326248375973,0.0204334066041169,-0.0598263182115491,-0.000629066424726935
