pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym
4.834537483570874e-05,1997,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
5.466251934524954e-05,1998,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.745427189743723e-05,1999,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.551825234944142e-05,2000,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.4904999159835587e-05,2001,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.903568642020508e-05,2002,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
5.090301405507672e-05,2003,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
5.095673871495994e-05,2004,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.898962975288003e-05,2005,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.935674175769529e-05,2006,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
5.371732195217929e-05,2007,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.5921819657897155e-05,2008,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.726531230183845e-05,2009,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
5.246504550995872e-05,2010,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
5.065286785755777e-05,2011,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.769900448211445e-05,2012,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
4.472215523234548e-05,2013,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
5.279562187920894e-05,2014,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
6.096139233355427e-05,1980,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.554338636385897e-05,1981,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.898699705368727e-05,1982,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.3649724026484e-05,1983,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.03692845873278e-05,1984,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.912202374734532e-05,1985,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.845997807048215e-05,1986,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.162200655842469e-05,1987,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.67787945929334e-05,1988,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.790485270667316e-05,1989,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.999652527364686e-05,1990,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.0112326261266e-05,1991,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.9521599508895016e-05,1992,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.68355112100632e-05,1993,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.4413108127405564e-05,1994,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.233902019467144e-05,1995,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.276101256911882e-05,1996,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.768787997912516e-05,1997,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.653833364559202e-05,1998,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.820091181803037e-05,1999,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.013733082959357e-05,2000,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.927684802010421e-05,2001,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.06697237768804e-05,2002,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.458718056835021e-05,2003,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.794529958626173e-05,2004,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.594224494322108e-05,2005,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.0988182307623505e-05,2006,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.381443958729451e-05,2007,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.1978936656323354e-05,2008,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.440586724579343e-05,2009,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.448357576084584e-05,2010,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
6.235490020656205e-05,2011,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.979458904561643e-05,2012,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.31857015465105e-05,2013,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
5.404882397209217e-05,2014,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
2.3146285072812505e-05,1980,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.203759413546209e-05,1981,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9143821304370944e-05,1982,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.290813235277692e-05,1983,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.902739296809117e-05,1984,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9961218477131857e-05,1985,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1497761804713866e-05,1986,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.3079598384373983e-05,1987,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.875983941214625e-05,1988,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9797216282972333e-05,1989,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9839630754739598e-05,1990,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.222172561103673e-05,1991,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0165571141547865e-05,1992,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2146590124674005e-05,1993,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0869508810449465e-05,1994,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1269895482666984e-05,1995,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2211109757156154e-05,1996,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9961841126960594e-05,1997,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.7311109438591535e-05,1998,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.111465796233399e-05,1999,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.844768595573522e-05,2000,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.7901352363290798e-05,2001,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2104713849971316e-05,2002,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9600215360047455e-05,2003,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0311715798801605e-05,2004,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1022419837616796e-05,2005,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8487483639016342e-05,2006,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1682474779938956e-05,2007,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1288191823455117e-05,2008,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.220379211474602e-05,2009,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9873412882900843e-05,2010,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0621547591243313e-05,2011,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.137780554383049e-05,2012,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8646061778229563e-05,2013,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1939883413122038e-05,2014,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
3.0235497979692327e-05,1980,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.441569648591813e-05,1981,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.8098868990842995e-05,1982,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.338882904653347e-05,1983,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.511060903027371e-05,1984,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.079371203871891e-05,1985,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.061943267382776e-05,1986,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.857518874932124e-05,1987,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.8195983221717978e-05,1988,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.0424548609145734e-05,1989,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.754429882826373e-05,1990,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.1881688230586774e-05,1991,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.074332030270341e-05,1992,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.307562688285376e-05,1993,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.9779654957342146e-05,1994,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.973679394889217e-05,1995,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.555032725004693e-05,1996,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.5287727972713465e-05,1997,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.1347796556665425e-05,1998,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.379793648278141e-05,1999,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.300838935879526e-05,2000,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.300997172336188e-05,2001,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.6949638979767435e-05,2002,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.2037183415667276e-05,2003,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.1853863700513475e-05,2004,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.4514022836175776e-05,2005,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.407024415552181e-05,2006,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.1328910466788634e-05,2007,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.7986514315236473e-05,2008,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.1732928852747844e-05,2009,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.263262652834824e-05,2010,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.462615195106506e-05,2011,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.1854506963221e-05,2012,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.113875480712847e-05,2013,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.726166121624844e-05,2014,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.9797732488317196e-05,1980,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.865965218454327e-05,1981,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7589489055245543e-05,1982,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.9302225622063785e-05,1983,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.8211210945051955e-05,1984,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7676177890749488e-05,1985,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.854379182368361e-05,1986,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7978850791110355e-05,1987,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7124491019053277e-05,1988,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.741859041793923e-05,1989,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7630616408587575e-05,1990,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7986406972837093e-05,1991,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.8526524474315317e-05,1992,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7663558522205518e-05,1993,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7203072795427676e-05,1994,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.759136756652805e-05,1995,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.9145132048012942e-05,1996,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.934684687094303e-05,1997,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7027100430998865e-05,1998,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7953818761907155e-05,1999,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.797906483958182e-05,2000,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.796066214120163e-05,2001,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.8646117327272243e-05,2002,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.869035101649858e-05,2003,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.9512885250380678e-05,2004,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.965147183964204e-05,2005,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7775355080238224e-05,2006,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.933920712490952e-05,2007,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.9001152564055396e-05,2008,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7973620357835314e-05,2009,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.548445818477814e-05,2010,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.8151495647801995e-05,2011,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7996202095541607e-05,2012,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7893022049410822e-05,2013,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.7271901281344607e-05,2014,GFDL-ESM4,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA
2.711699956308394e-05,1980,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.5857959359260696e-05,1981,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.8549066871939966e-05,1982,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.8282723231985095e-05,1983,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6178018212556364e-05,1984,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.651156873728777e-05,1985,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6772928994444255e-05,1986,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6535280590861244e-05,1987,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6355997362655142e-05,1988,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6897193991497467e-05,1989,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6547498004070434e-05,1990,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6654508163456077e-05,1991,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.5856075023785633e-05,1992,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.587615171553411e-05,1993,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6343712645907033e-05,1994,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.707562854858096e-05,1995,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
3.017763876526799e-05,1996,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.9776004634603435e-05,1997,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6322403958688338e-05,1998,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.60347671834799e-05,1999,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.9465242682561587e-05,2000,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.9658712773492473e-05,2001,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.533362081265657e-05,2002,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6816329434281035e-05,2003,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.5323801689914586e-05,2004,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.6989713543470358e-05,2005,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.8583397482341848e-05,2006,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.560447862190599e-05,2007,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.890065534668324e-05,2008,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.890761088012945e-05,2009,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.8090807900610635e-05,2010,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.732029762833381e-05,2011,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.760905186579845e-05,2012,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.9332637888013223e-05,2013,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.5876155600739817e-05,2014,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU
2.502432779779714e-05,1980,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
3.106377936100261e-05,1981,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.548442139117409e-05,1982,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.8601584322163466e-05,1983,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.728851728581355e-05,1984,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.4037823762958278e-05,1985,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
3.089553972296522e-05,1986,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.501900105470618e-05,1987,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.5041557732232085e-05,1988,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.2303664295240743e-05,1989,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
3.1384483350101334e-05,1990,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.7394409021938232e-05,1991,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.5850968215079314e-05,1992,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.4339639217201955e-05,1993,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.6771014027962174e-05,1994,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
3.0000803010044307e-05,1995,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.769237025718135e-05,1996,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.8706327650584652e-05,1997,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.8044677674927887e-05,1998,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.7503389020716164e-05,1999,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.7917118967204144e-05,2000,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.667646364465662e-05,2001,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
2.7657142683682137e-05,2002,GFDL-ESM4,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE
