pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym
1.8736926793492236e-05,2058,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9392174800534863e-05,2059,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9953004511738866e-05,2060,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.0292767500997725e-05,2061,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.0025965460392905e-05,2062,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.881298078838219e-05,2063,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.892907220409921e-05,2064,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.7075526658026372e-05,2065,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.954739515344716e-05,2066,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.851757029277982e-05,2067,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.951187824049629e-05,2068,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.910350792794003e-05,2069,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9241697691776725e-05,2070,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9502196054533567e-05,2071,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.991192972820104e-05,2072,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.16427562192603e-05,2073,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.8831761514684132e-05,2074,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9960178578903423e-05,2075,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9575167390764364e-05,2076,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.930079178982046e-05,2077,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9389748634562467e-05,2078,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.823266623343763e-05,2079,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9510598355400266e-05,2080,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.0153364432779952e-05,2081,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.913187372844211e-05,2082,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.0498079013389072e-05,2083,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.0289757486751043e-05,2084,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.914213885778324e-05,2085,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.912451906107796e-05,2086,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9937652946178543e-05,2087,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.190601599167099e-05,2088,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.982008530778704e-05,2089,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9581946323799173e-05,2090,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.0474548244472015e-05,2091,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9674961825655625e-05,2092,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.025502767789422e-05,2093,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.899770796105428e-05,2094,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9441863101765584e-05,2095,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
2.132626772554412e-05,2096,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.996233233145635e-05,2097,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.8661353134904778e-05,2098,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.8768031991459402e-05,2099,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN
1.9373916938085728e-05,2015,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2689507186249026e-05,2016,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.5417913413925254e-05,2017,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.348960078244992e-05,2018,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.1283597091268853e-05,2019,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.4131788403981023e-05,2020,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.1248156990456646e-05,2021,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3830643497886173e-05,2022,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9239564820342603e-05,2023,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.8768685192637386e-05,2024,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.6085073142538896e-05,2025,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.7254692884554566e-05,2026,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3794407683698465e-05,2027,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3225046118259624e-05,2028,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3957506870428718e-05,2029,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3423302507377606e-05,2030,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2711477113283404e-05,2031,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.086593623490506e-05,2032,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.7471933014009634e-05,2033,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.6556659506185833e-05,2034,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2173317037606328e-05,2035,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3221811786817343e-05,2036,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.342422918908354e-05,2037,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3493540037077486e-05,2038,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.6014166156857677e-05,2039,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9481720223422604e-05,2040,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.539100511002246e-05,2041,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.0658217950218353e-05,2042,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2405727100773555e-05,2043,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.7453054753374475e-05,2044,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.1320461693882584e-05,2045,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9235743427111915e-05,2046,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9821038628089495e-05,2047,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2872126765208672e-05,2048,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2904490335986068e-05,2049,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.942923918012384e-05,2050,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.4304806223019714e-05,2051,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.7481437360634773e-05,2052,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9669836767173517e-05,2053,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.098611124206164e-05,2054,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3262647944294286e-05,2055,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.1984129551114504e-05,2056,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.4990819027125546e-05,2057,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.4135542966254838e-05,2058,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3845132761841057e-05,2059,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2698278181105475e-05,2060,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.7478345216852226e-05,2061,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3163488576980033e-05,2062,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3431396182012154e-05,2063,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.8968275863123918e-05,2064,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2154479202162992e-05,2065,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.4111172881030092e-05,2066,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.059833515788361e-05,2067,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.065369473239736e-05,2068,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.441816672560554e-05,2069,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.088933687952769e-05,2070,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.413666142198167e-05,2071,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.379652911859665e-05,2072,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.6072500686547615e-05,2073,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3749018035008375e-05,2074,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.6236706262690774e-05,2075,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3455970481307592e-05,2076,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3074096474656978e-05,2077,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3720608068542655e-05,2078,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.49044509717837e-05,2079,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.7813331531019566e-05,2080,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.349160975834682e-05,2081,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3106389241695206e-05,2082,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.4214370746237793e-05,2083,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.260264346711776e-05,2084,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9329948955254668e-05,2085,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2152888284521416e-05,2086,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.2398315036291882e-05,2087,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.560175953892374e-05,2088,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
3.040975209758275e-05,2089,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.0786286348904092e-05,2090,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.213618148698703e-05,2091,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.1611430812269126e-05,2092,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3190633201358822e-05,2093,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3417708760496903e-05,2094,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9528647853813348e-05,2095,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.339765401653758e-05,2096,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.1116177230963147e-05,2097,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
1.9960511471049875e-05,2098,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.614220757268847e-05,2099,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA
2.3799616911107885e-05,2015,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.543998761947151e-05,2016,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.3113030263814828e-05,2017,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.6335194867696467e-05,2018,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.287252677528238e-05,2019,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.3650576062172e-05,2020,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.353216469245538e-05,2021,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.042029900722975e-05,2022,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.0399790170505466e-05,2023,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.6122916488259438e-05,2024,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.7030195812536365e-05,2025,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.285533518135753e-05,2026,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.2029735521370493e-05,2027,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.6877883859493275e-05,2028,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.102408429428686e-05,2029,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.6437069269704408e-05,2030,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.356882720500354e-05,2031,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.1516044962266388e-05,2032,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.8039959353225533e-05,2033,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.078247052046461e-05,2034,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.232054890124751e-05,2035,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.7085766309874537e-05,2036,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4231631195378397e-05,2037,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4246795027864317e-05,2038,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
3.0109717451879423e-05,2039,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.7345190104844708e-05,2040,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.097445569024844e-05,2041,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.5899781230908544e-05,2042,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.547654132950668e-05,2043,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.9320107425206392e-05,2044,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
1.6766321635524744e-05,2045,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.3382920341427513e-05,2046,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.1925305209985155e-05,2047,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.2585060703870314e-05,2048,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4992216187012123e-05,2049,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.229057081179498e-05,2050,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.3662542114357628e-05,2051,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
1.898168594636264e-05,2052,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4771611515558376e-05,2053,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.330626361899713e-05,2054,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.384543695247315e-05,2055,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4044208123313958e-05,2056,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.080970372786789e-05,2057,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.1541058719764852e-05,2058,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.1634639118187064e-05,2059,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.2681798882041813e-05,2060,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.9283051046025257e-05,2061,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.200097136644802e-05,2062,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.5495083902566205e-05,2063,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
1.7995803854993898e-05,2064,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.5460185856688536e-05,2065,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.345727670722301e-05,2066,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
1.956735487624246e-05,2067,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.2322610449122462e-05,2068,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.5797172311841134e-05,2069,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.1626762243596945e-05,2070,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.2177511734007357e-05,2071,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4232878535111675e-05,2072,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4761152200931693e-05,2073,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.3556863018157073e-05,2074,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.7345517340308566e-05,2075,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.350755426370789e-05,2076,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.5097308578970953e-05,2077,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.5414499906519298e-05,2078,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.3096345817154786e-05,2079,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.2404742008117358e-05,2080,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.264658526720681e-05,2081,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.4506552544297113e-05,2082,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.9992065829558662e-05,2083,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.2926585970346193e-05,2084,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.481478138662367e-05,2085,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.5323730070473983e-05,2086,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.419127511201193e-05,2087,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.494375207187081e-05,2088,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.7657332385204033e-05,2089,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.637369357158689e-05,2090,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.263679598030908e-05,2091,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
2.1467978839475175e-05,2092,CAMS-CSM1-0,ssp245,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA
